"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013876","33.56556","-86.745","187.5","2012-03-22","1.06","0.0","0.0",,"73","63",,,"    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-23","0.77","0.0","0.0",,"78","63",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-24","0.02","0.0","0.0",,"73","52",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-25","0.00","0.0","0.0",,"76","48",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-26","0.00","0.0","0.0",,"81","50",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-27","0.00","0.0","0.0",,"85","54",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-28","0.00","0.0","0.0",,"82","60",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-29","0.00","0.0","0.0",,"81","57",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-30","0.11","0.0","0.0",,"75","61",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-03-31","0.01","0.0","0.0",,"81","62",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-01","0.00","0.0","0.0",,"85","58",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-02","0.00","0.0","0.0",,"86","66",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-03","0.00","0.0","0.0",,"85","59",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-04","0.00","0.0","0.0",,"83","61",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-05","0.22","0.0","0.0",,"73","54",,,,"    1","    1",,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-06","0.00","0.0","0.0",,"73","51",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-07","0.00","0.0","0.0",,"75","50",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-08","0.00","0.0","0.0",,"78","50",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-09","0.00","0.0","0.0",,"78","48",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-10","0.18","0.0","0.0",,"80","48",,"    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-11","0.00","0.0","0.0",,"70","44",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-12","0.00","0.0","0.0",,"69","40",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-13","0.00","0.0","0.0",,"77","47",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-14","0.00","0.0","0.0",,"80","55",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-15","0.00","0.0","0.0",,"83","63",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-16","0.51","0.0","0.0",,"78","62",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-17","0.32","0.0","0.0",,"73","55",,"    1","    1","    1",,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-18","0.02","0.0","0.0",,"73","55",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-19","0.00","0.0","0.0",,"73","57",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-20","0.01","0.0","0.0",,"74","59",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-21","0.00","0.0","0.0",,"71","51",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-22","0.00","0.0","0.0",,"68","47",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-23","0.00","0.0","0.0",,"63","43",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-24","0.00","0.0","0.0",,"72","41",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-25","0.00","0.0","0.0",,"84","58",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-26","0.00","0.0","0.0",,"87","63",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-27","0.00","0.0","0.0",,"81","64",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-28","0.00","0.0","0.0",,"83","65",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-29","0.00","0.0","0.0",,"87","60",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-04-30","0.00","0.0","0.0",,"89","60",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-01","0.00","0.0","0.0",,"90","65",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-02","0.21","0.0","0.0",,"89","66",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-03","0.51","0.0","0.0",,"74","66",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-04","0.00","0.0","0.0",,"84","66",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-05","0.00","0.0","0.0",,"88","65",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-06","0.07","0.0","0.0",,"88","68",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-07","0.85","0.0","0.0",,"84","65",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-08","0.69","0.0","0.0",,"83","63",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-09","0.13","0.0","0.0",,"73","56",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-10","0.00","0.0","0.0",,"76","52",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-11","0.00","0.0","0.0",,"78","54",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-12","0.29","0.0","0.0",,"78","65",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-13","1.85","0.0","0.0",,"78","64",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-14","0.00","0.0","0.0",,"73","62",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-15","0.00","0.0","0.0",,"80","61",,"    1","    1",,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-16","0.00","0.0","0.0",,"82","60",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-17","0.00","0.0","0.0",,"86","59",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-18","0.00","0.0","0.0",,"86","63",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-19","0.00","0.0","0.0",,"85","66",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-20","0.00","0.0","0.0",,"87","66",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-21","0.06","0.0","0.0",,"83","65",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-22","0.16","0.0","0.0",,"79","61",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-23","0.00","0.0","0.0",,"83","58",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-24","0.00","0.0","0.0",,"89","61",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-25","0.00","0.0","0.0",,"90","68",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-26","0.00","0.0","0.0",,"94","67",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-27","0.00","0.0","0.0",,"93","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-28","0.00","0.0","0.0",,"93","74",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-29","0.11","0.0","0.0",,"93","70",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-30","0.00","0.0","0.0",,"93","64",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-05-31","0.02","0.0","0.0",,"86","68",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-01","0.00","0.0","0.0",,"79","57",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-02","0.00","0.0","0.0",,"80","53",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-03","0.14","0.0","0.0",,"91","64",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-04","0.70","0.0","0.0",,"81","66",,"    1",,"    1",,,,,,,,"    1",,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-05","0.00","0.0","0.0",,"90","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-06","0.00","0.0","0.0",,"85","65",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-07","0.00","0.0","0.0",,"86","62",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-08","0.00","0.0","0.0",,"88","68",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-09","0.03","0.0","0.0",,"80","67",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-10","0.20","0.0","0.0",,"77","69",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-11","1.37","0.0","0.0",,"84","68",,,,"    1",,,,,,,,"    1",,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-12","0.00","0.0","0.0",,"85","66",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-13","0.00","0.0","0.0",,"89","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-14","0.00","0.0","0.0",,"93","67",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-15","0.00","0.0","0.0",,"89","70",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-16","0.00","0.0","0.0",,"87","71",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-17","0.00","0.0","0.0",,"88","66",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-18","0.00","0.0","0.0",,"88","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-19","0.00","0.0","0.0",,"90","67",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-20","0.00","0.0","0.0",,"87","66",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-21","0.00","0.0","0.0",,"91","66",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-22","0.00","0.0","0.0",,"95","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-23","0.00","0.0","0.0",,"98","71",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-24","0.00","0.0","0.0",,"98","74",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-25","0.00","0.0","0.0",,"98","74",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-26","0.00","0.0","0.0",,"95","73",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-27","0.00","0.0","0.0",,"97","65",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-28","0.00","0.0","0.0",,"101","70",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-29","0.00","0.0","0.0",,"103","74",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-06-30","0.00","0.0","0.0",,"103","75",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-01","0.00","0.0","0.0",,"104","78",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-02","0.37","0.0","0.0",,"88","73",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-03","0.00","0.0","0.0",,"97","75",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-04","0.00","0.0","0.0",,"98","74",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-05","0.00","0.0","0.0",,"98","74",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-06","0.00","0.0","0.0",,"99","72",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-07","0.14","0.0","0.0",,"92","75",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-08","0.00","0.0","0.0",,"96","78",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-09","0.01","0.0","0.0",,"93","75",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-10","0.03","0.0","0.0",,"95","72",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-11","0.21","0.0","0.0",,"85","71",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-12","0.49","0.0","0.0",,"79","70",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-13","0.01","0.0","0.0",,"90","71",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-14","0.29","0.0","0.0",,"91","74",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-15","0.00","0.0","0.0",,"91","73",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-16","0.06","0.0","0.0",,"91","74",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-17","0.00","0.0","0.0",,"92","74",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-18","0.13","0.0","0.0",,"82","73",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-19","0.00","0.0","0.0",,"94","72",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-20","0.11","0.0","0.0",,"88","76",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-21","0.00","0.0","0.0",,"88","76",,,,"    1",,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-22","0.00","0.0","0.0",,"93","74",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-23","0.00","0.0","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-24","0.00","0.0","0.0",,"96","75",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-25","0.00","0.0","0.0",,"97","76",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-26","0.00","0.0","0.0",,"97","77",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-27","0.10","0.0","0.0",,"92","75",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-28","0.00","0.0","0.0",,"97","73",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-29","0.00","0.0","0.0",,"97","75",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-30","0.00","0.0","0.0",,"96","73",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-07-31","4.31","0.0","0.0",,"88","70",,"    1",,"    1",,,,,"    1",,,"    1",,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-01","0.00","0.0","0.0",,"98","76",,,,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-02","0.06","0.0","0.0",,"93","74",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-03","0.15","0.0","0.0",,"89","74",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-04","0.23","0.0","0.0",,"92","73",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-05","0.00","0.0","0.0",,"91","73",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-06","0.00","0.0","0.0",,"91","75",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-07","0.04","0.0","0.0",,"90","75",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-08","0.00","0.0","0.0",,"91","74",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-09","1.01","0.0","0.0",,"82","70",,,,"    1","    1",,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-10","0.76","0.0","0.0",,"83","69",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-11","0.00","0.0","0.0",,"85","65",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-12","0.00","0.0","0.0",,"85","61",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-13","0.24","0.0","0.0",,"82","63",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-14","0.11","0.0","0.0",,"88","71",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-15","0.00","0.0","0.0",,"85","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-16","0.00","0.0","0.0",,"91","68",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-17","0.29","0.0","0.0",,"84","68",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-18","0.87","0.0","0.0",,"85","69",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-19","0.04","0.0","0.0",,"80","68",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-20","0.00","0.0","0.0",,"85","65",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-21","0.00","0.0","0.0",,"86","63",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-22","0.00","0.0","0.0",,"88","61",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-23","0.00","0.0","0.0",,"88","62",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-24","0.00","0.0","0.0",,"89","64",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-25","0.00","0.0","0.0",,"85","73",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-26","0.00","0.0","0.0",,"89","70",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-27","0.00","0.0","0.0",,"91","69",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-28","0.27","0.0","0.0",,"83","74",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-29","0.00","0.0","0.0",,"85","74",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-30","0.00","0.0","0.0",,"82","76",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-08-31","0.00","0.0","0.0",,"87","77",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-01","0.12","0.0","0.0",,"87","75",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-02","0.35","0.0","0.0",,"87","72",,,,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-03","2.41","0.0","0.0",,"84","70",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-04","0.00","0.0","0.0",,"83","72",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-05","0.00","0.0","0.0",,"87","73",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-06","0.00","0.0","0.0",,"90","74",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-07","0.00","0.0","0.0",,"91","71",,,,,,,,,,,,,"    1",,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-08","0.11","0.0","0.0",,"83","63",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-09","0.00","0.0","0.0",,"80","57",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-10","0.00","0.0","0.0",,"83","57",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-11","0.00","0.0","0.0",,"85","61",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-12","0.00","0.0","0.0",,"83","67",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-13","0.00","0.0","0.0",,"82","64",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-14","0.00","0.0","0.0",,"86","62",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-15","0.00","0.0","0.0",,"85","63",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-16","0.45","0.0","0.0",,"86","65",,,,"    1",,,,,,,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-17","0.94","0.0","0.0",,"82","71",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-18","1.41","0.0","0.0",,"79","57",,,,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-19","0.00","0.0","0.0",,"76","50",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-20","0.00","0.0","0.0",,"81","51",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-21","0.00","0.0","0.0",,"83","56",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-22","0.00","0.0","0.0",,"87","58",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-23","0.00","0.0","0.0",,"80","54",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-24","0.00","0.0","0.0",,"76","48",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-25","0.00","0.0","0.0",,"82","55",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-26","0.00","0.0","0.0",,"85","58",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-27","0.00","0.0","0.0",,"88","63",,,,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-28","0.00","0.0","0.0",,"87","64",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-29","0.00","0.0","0.0",,"84","65",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00013876","33.56556","-86.745","187.5","2012-09-30","1.23","0.0","0.0",,"70","65",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
